Zone_ID,Image_Source_ID,Image_Type,NDVI,NDRE,RGB_Damage_Score,UAV_Timestamp,N,P,K,Moisture,pH,Temperature,Humidity,NDI_Label,PDI_Label,Semantic_Tag,Action_Suggested,Energy_Consumed_mAh,Latency_ms,Current_Node,Migrated_To,Migration_Required,Migration_Timestamp
Z1,IMG_Z1_202508271015.jpg,RGB,,,0.69,8/27/2025 10:15,31,15,69,14.21,5.01,25.94,71.32,Medium,Low,"Pest-risk, Healthy",Monitor,1.77,29.76,Cloud-Node-2,Cloud-Node-2,No,
Z1,IMG_Z1_202507172320.jpg,RGB,,,0.6,7/17/2025 23:20,69,40,80,16.05,7.42,19.27,78.54,High,Medium,"K-deficiency, Pest-risk",Apply Fertilizer,8.45,26.58,Edge-Node-A,Edge-Node-A,No,
Z1,IMG_Z1_202510142345.jpg,RGB,,,0.28,10/14/2025 23:45,33,28,46,22.61,6.48,33.68,27.98,Medium,High,"N-deficiency, P-deficiency",Apply Fertilizer,7.02,72.27,Edge-Node-A,Edge-Node-A,No,
Z7,IMG_Z7_202507182125.jpg,Multispectral,0.88,0.33,,7/18/2025 21:25,49,29,58,27.86,5.32,24.11,63.94,Medium,Low,"P-deficiency, P-deficiency",Apply Fertilizer,7.93,29.55,Edge-Node-B,Edge-Node-B,No,
Z2,IMG_Z2_202510110805.jpg,Multispectral,0.76,0.22,,10/11/2025 8:05,46,40,31,37.76,6.97,35.95,86.87,Medium,Medium,"N-deficiency, P-deficiency",Apply Pesticide,1.14,98.52,Edge-Node-B,Edge-Node-B,No,
Z7,IMG_Z7_202506182345.jpg,RGB,,,0.91,6/18/2025 23:45,20,42,26,37.18,7.71,32.28,42.45,Medium,Low,"N-deficiency, P-deficiency",Irrigate,7.17,88.28,Cloud-Node-1,Cloud-Node-1,No,
Z6,IMG_Z6_202509222140.jpg,RGB,,,0.34,9/22/2025 21:40,33,25,87,33.71,6.83,31.43,62.55,Medium,Low,"K-deficiency, N-deficiency",Irrigate,7.91,46.24,Cloud-Node-2,Cloud-Node-2,No,
Z2,IMG_Z2_202509202150.jpg,RGB,,,0.36,9/20/2025 21:50,60,14,21,34.84,7.29,38.79,38.23,Low,Low,"P-deficiency, P-deficiency",Irrigate,2.64,33.86,Cloud-Node-2,Cloud-Node-2,No,
Z3,IMG_Z3_202510020005.jpg,Multispectral,0.28,0.26,,10/02/2025 0:05,30,21,29,19.82,7.69,30.26,37.49,Medium,High,"Healthy, P-deficiency",Irrigate,8.65,43.39,Edge-Node-B,Edge-Node-B,No,
Z5,IMG_Z5_202507081320.jpg,Multispectral,0.77,0.51,,07/08/2025 13:20,15,41,81,9.33,7.26,29.11,38.05,Medium,Low,"N-deficiency, N-deficiency",Monitor,3.87,10.16,Edge-Node-B,Edge-Node-B,No,
Z4,IMG_Z4_202510030730.jpg,RGB,,,0.01,10/03/2025 7:30,52,27,66,28.94,7.76,32.8,87.5,Medium,Low,"P-deficiency, Pest-risk",Monitor,2.45,96.79,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202507262345.jpg,Multispectral,0.45,0.4,,7/26/2025 23:45,42,13,46,17.31,6.98,35.4,54.38,Low,Medium,"N-deficiency, Pest-risk",Apply Pesticide,3.34,43.31,Edge-Node-B,Edge-Node-B,No,
Z7,IMG_Z7_202510240550.jpg,Multispectral,0.26,0.33,,10/24/2025 5:50,53,7,49,18.22,6.67,36.31,60.42,Low,Low,"N-deficiency, N-deficiency",Apply Fertilizer,1.93,68.65,Edge-Node-B,Edge-Node-B,No,
Z9,IMG_Z9_202505090750.jpg,Multispectral,0.79,0.19,,05/09/2025 7:50,60,26,22,26.51,5.12,32.19,51.15,High,Low,"Pest-risk, K-deficiency",Apply Fertilizer,9.87,99.95,Edge-Node-A,Edge-Node-A,No,
Z4,IMG_Z4_202510091115.jpg,RGB,,,0.77,10/09/2025 11:15,23,33,22,33.63,6.16,20.3,43.96,Medium,Medium,"P-deficiency, P-deficiency",Apply Fertilizer,3.1,35.32,Cloud-Node-2,Cloud-Node-2,No,
Z4,IMG_Z4_202505161925.jpg,RGB,,,0.17,5/16/2025 19:25,70,10,84,8.35,6.38,35.73,34.12,Low,Low,"Healthy, N-deficiency",Monitor,1.77,50.17,Edge-Node-B,Edge-Node-B,No,
Z8,IMG_Z8_202507211645.jpg,Multispectral,0.67,0.21,,7/21/2025 16:45,19,25,53,21.95,7.08,30.05,47.42,Medium,Medium,"N-deficiency, Pest-risk",Apply Pesticide,7.23,95.71,Cloud-Node-2,Cloud-Node-2,No,
Z6,IMG_Z6_202505171855.jpg,RGB,,,0.35,5/17/2025 18:55,74,39,30,31.55,7.24,28.89,88.2,Medium,Medium,"Pest-risk, P-deficiency",Irrigate,1.07,98.62,Edge-Node-B,Edge-Node-A,Yes,5/17/2025 18:56
Z4,IMG_Z4_202510210950.jpg,Multispectral,0.7,0.39,,10/21/2025 9:50,22,14,69,37.82,7.32,24.97,92.89,Medium,Low,"K-deficiency, K-deficiency",Apply Fertilizer,1.76,24.13,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202510112110.jpg,RGB,,,0.97,10/11/2025 21:10,43,15,75,15.91,6.15,19.45,93.27,Medium,Medium,"N-deficiency, P-deficiency",Apply Fertilizer,3.04,87.91,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202506172330.jpg,Multispectral,0.5,0.35,,6/17/2025 23:30,57,36,84,35.05,7.51,24.16,77.45,Low,Low,"K-deficiency, Healthy",Apply Pesticide,2.29,90.96,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202506282255.jpg,RGB,,,0.05,6/28/2025 22:55,35,36,86,16.82,6.03,29.55,42.48,High,Low,"N-deficiency, K-deficiency",Apply Pesticide,9.87,19.01,Edge-Node-B,Edge-Node-B,No,
Z10,IMG_Z10_202505090145.jpg,Multispectral,0.76,0.18,,05/09/2025 1:45,50,39,74,29.16,5.41,37.67,44.69,Medium,Low,"Pest-risk, N-deficiency",Apply Pesticide,9.75,34.49,Edge-Node-A,Edge-Node-A,No,
Z6,IMG_Z6_202504162035.jpg,RGB,,,0.91,4/16/2025 20:35,48,32,38,34.14,6.71,38.42,57.26,Medium,Low,"P-deficiency, Pest-risk",Irrigate,5.13,84.14,Cloud-Node-2,Cloud-Node-2,No,
Z4,IMG_Z4_202508210945.jpg,Multispectral,0.72,0.57,,8/21/2025 9:45,43,10,66,27.01,6.08,23.98,32.3,Medium,High,"Pest-risk, N-deficiency",Irrigate,4.93,96.28,Cloud-Node-1,Cloud-Node-1,No,
Z3,IMG_Z3_202504240835.jpg,RGB,,,0.69,4/24/2025 8:35,37,25,23,19.64,5.73,29.13,39.66,High,Medium,"P-deficiency, N-deficiency",Apply Pesticide,3.31,79.37,Cloud-Node-1,Cloud-Node-1,No,
Z6,IMG_Z6_202505130115.jpg,Multispectral,0.84,0.29,,5/13/2025 1:15,25,21,52,25.31,7.16,33.83,35.81,Medium,Low,"P-deficiency, Pest-risk",Irrigate,3.17,60.01,Edge-Node-A,Edge-Node-A,No,
Z5,IMG_Z5_202504091120.jpg,RGB,,,0.27,04/09/2025 11:20,63,5,66,35.28,7.8,38.33,51.48,Medium,Low,"N-deficiency, K-deficiency",Monitor,9.12,51.43,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202504172020.jpg,RGB,,,0.29,4/17/2025 20:20,52,31,49,37.84,6.0,41.63,38.65,High,Medium,"P-deficiency, Healthy",Apply Fertilizer,3.1,44.31,Edge-Node-B,Edge-Node-B,No,
Z10,IMG_Z10_202509041935.jpg,RGB,,,0.43,09/04/2025 19:35,21,21,91,12.83,5.97,25.4,64.79,Medium,Medium,"Pest-risk, Healthy",Monitor,8.94,41.38,Cloud-Node-2,Cloud-Node-2,No,
Z10,IMG_Z10_202506242120.jpg,Multispectral,0.25,0.29,,6/24/2025 21:20,45,29,80,32.24,6.65,22.4,51.54,Medium,Medium,"N-deficiency, P-deficiency",Monitor,3.5,63.29,Edge-Node-A,Edge-Node-A,No,
Z8,IMG_Z8_202509290350.jpg,RGB,,,0.56,9/29/2025 3:50,26,28,74,10.01,7.15,21.3,60.76,High,Low,"Pest-risk, K-deficiency",Apply Pesticide,1.19,32.89,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202506161605.jpg,Multispectral,0.52,0.29,,6/16/2025 16:05,27,38,52,37.16,6.41,24.09,45.87,High,High,"N-deficiency, Healthy",Apply Pesticide,6.94,55.09,Edge-Node-B,Edge-Node-B,No,
Z7,IMG_Z7_202506210815.jpg,RGB,,,0.26,6/21/2025 8:15,19,35,31,35.87,5.47,37.25,92.51,Medium,Low,"Pest-risk, N-deficiency",Apply Fertilizer,2.51,99.03,Edge-Node-A,Edge-Node-A,No,
Z3,IMG_Z3_202505011220.jpg,Multispectral,0.51,0.22,,05/01/2025 12:20,45,25,40,16.97,7.44,28.79,25.88,Medium,Medium,"Healthy, K-deficiency",Irrigate,8.12,95.96,Cloud-Node-1,Cloud-Node-1,No,
Z3,IMG_Z3_202505080515.jpg,RGB,,,0.81,05/08/2025 5:15,29,8,23,30.72,5.71,38.18,45.48,Medium,Low,"P-deficiency, Healthy",Apply Pesticide,6.06,30.35,Cloud-Node-1,Cloud-Node-1,No,
Z4,IMG_Z4_202507130000.jpg,RGB,,,0.0,7/13/2025 0:00,17,44,88,10.58,5.07,21.75,39.8,Medium,Low,"K-deficiency, Healthy",Monitor,3.01,38.88,Edge-Node-A,Edge-Node-A,No,
Z10,IMG_Z10_202509250725.jpg,RGB,,,0.36,9/25/2025 7:25,61,21,84,32.99,7.8,37.0,63.86,Medium,Medium,"Pest-risk, Healthy",Monitor,9.86,92.07,Cloud-Node-1,Cloud-Node-1,No,
Z6,IMG_Z6_202508131930.jpg,Multispectral,0.63,0.23,,8/13/2025 19:30,67,31,29,30.83,7.75,25.46,49.94,Low,Medium,"Healthy, N-deficiency",Monitor,2.89,85.61,Edge-Node-B,Edge-Node-B,No,
Z9,IMG_Z9_202509201845.jpg,RGB,,,0.2,9/20/2025 18:45,59,6,64,29.53,5.88,33.86,52.95,High,Medium,"K-deficiency, Healthy",Monitor,1.74,98.21,Cloud-Node-2,Cloud-Node-2,No,
Z8,IMG_Z8_202506062110.jpg,Multispectral,0.4,0.13,,06/06/2025 21:10,36,11,23,13.7,5.6,30.21,56.26,Low,Medium,"N-deficiency, Healthy",Monitor,8.44,69.59,Cloud-Node-1,Cloud-Node-1,No,
Z2,IMG_Z2_202504210925.jpg,RGB,,,0.82,4/21/2025 9:25,18,11,50,15.14,7.29,29.27,59.5,Low,Low,"Healthy, K-deficiency",Monitor,1.84,92.51,Cloud-Node-2,Cloud-Node-2,No,
Z5,IMG_Z5_202510080820.jpg,Multispectral,0.48,0.55,,10/08/2025 8:20,30,35,66,33.03,5.58,19.73,28.14,Medium,Low,"K-deficiency, N-deficiency",Apply Fertilizer,9.49,47.48,Cloud-Node-2,Cloud-Node-2,No,
Z5,IMG_Z5_202508180110.jpg,Multispectral,0.53,0.3,,8/18/2025 1:10,30,35,43,19.5,7.56,39.22,73.92,Medium,Medium,"N-deficiency, K-deficiency",Irrigate,7.66,31.66,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202508181235.jpg,Multispectral,0.3,0.57,,8/18/2025 12:35,67,29,35,27.38,7.6,31.83,77.31,Medium,Low,"Healthy, Healthy",Monitor,4.54,88.3,Cloud-Node-1,Cloud-Node-1,No,
Z2,IMG_Z2_202505141825.jpg,Multispectral,0.86,0.13,,5/14/2025 18:25,56,30,25,35.23,5.7,41.49,89.27,Medium,Low,"P-deficiency, K-deficiency",Irrigate,7.14,23.18,Edge-Node-A,Edge-Node-A,No,
Z10,IMG_Z10_202508190640.jpg,RGB,,,0.0,8/19/2025 6:40,53,40,66,11.08,7.68,23.01,35.27,Low,Low,"Healthy, K-deficiency",Irrigate,5.46,78.44,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202508210320.jpg,Multispectral,0.38,0.11,,8/21/2025 3:20,61,14,82,19.99,6.16,23.5,45.01,Low,Low,"N-deficiency, Pest-risk",Apply Fertilizer,4.32,36.84,Edge-Node-A,Edge-Node-A,No,
Z3,IMG_Z3_202507061435.jpg,Multispectral,0.88,0.17,,07/06/2025 14:35,23,22,31,20.04,7.59,35.4,59.11,High,Medium,"Healthy, N-deficiency",Irrigate,5.19,68.79,Edge-Node-B,Edge-Node-B,No,
Z6,IMG_Z6_202504032320.jpg,Multispectral,0.71,0.43,,04/03/2025 23:20,21,20,20,17.37,7.43,41.04,43.38,Medium,Medium,"Pest-risk, Healthy",Apply Fertilizer,2.02,78.7,Cloud-Node-2,Cloud-Node-2,No,
Z4,IMG_Z4_202509041325.jpg,RGB,,,0.62,09/04/2025 13:25,29,44,64,37.79,6.56,27.54,38.85,High,Medium,"K-deficiency, Pest-risk",Apply Pesticide,9.16,81.93,Cloud-Node-2,Cloud-Node-2,No,
Z8,IMG_Z8_202507282205.jpg,RGB,,,0.24,7/28/2025 22:05,18,5,50,27.36,7.3,18.61,43.52,Medium,Low,"P-deficiency, Pest-risk",Apply Fertilizer,1.37,75.24,Edge-Node-A,Edge-Node-A,No,
Z8,IMG_Z8_202505081205.jpg,Multispectral,0.27,0.48,,05/08/2025 12:05,74,15,63,10.7,7.66,41.4,27.85,Medium,Medium,"Healthy, P-deficiency",Irrigate,4.07,94.86,Edge-Node-A,Edge-Node-A,No,
Z8,IMG_Z8_202505281610.jpg,RGB,,,0.57,5/28/2025 16:10,31,39,49,14.96,7.33,27.92,80.1,Low,Low,"Pest-risk, N-deficiency",Monitor,5.38,84.86,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202510160030.jpg,RGB,,,0.3,10/16/2025 0:30,25,25,28,29.17,6.58,27.75,46.9,Low,Low,"Pest-risk, Healthy",Apply Pesticide,2.95,66.28,Edge-Node-B,Edge-Node-B,No,
Z2,IMG_Z2_202508031125.jpg,RGB,,,0.43,08/03/2025 11:25,63,27,45,29.49,5.68,38.68,74.95,Low,Low,"K-deficiency, K-deficiency",Apply Fertilizer,7.07,94.36,Cloud-Node-1,Edge-Node-B,Yes,08/03/2025 11:26
Z7,IMG_Z7_202506022350.jpg,RGB,,,0.98,06/02/2025 23:50,30,24,71,23.35,5.23,22.06,81.44,Medium,High,"N-deficiency, Healthy",Apply Fertilizer,5.09,92.44,Cloud-Node-2,Cloud-Node-2,No,
Z10,IMG_Z10_202505091825.jpg,Multispectral,0.61,0.11,,05/09/2025 18:25,35,35,49,32.13,7.23,23.51,45.85,Medium,Low,"Pest-risk, P-deficiency",Monitor,6.13,83.61,Edge-Node-B,Edge-Node-B,No,
Z4,IMG_Z4_202504150430.jpg,Multispectral,0.4,0.58,,4/15/2025 4:30,34,36,90,14.4,6.34,31.99,71.71,Low,High,"Healthy, K-deficiency",Irrigate,9.49,75.33,Cloud-Node-1,Cloud-Node-1,No,
Z9,IMG_Z9_202504270315.jpg,RGB,,,0.88,4/27/2025 3:15,36,14,67,13.6,7.22,34.35,53.14,Medium,Medium,"Pest-risk, Healthy",Monitor,9.25,41.49,Edge-Node-A,Edge-Node-A,No,
Z9,IMG_Z9_202509062045.jpg,Multispectral,0.76,0.33,,09/06/2025 20:45,45,37,89,14.71,5.81,40.29,71.35,Low,Medium,"N-deficiency, N-deficiency",Monitor,1.88,77.04,Edge-Node-B,Edge-Node-B,No,
Z9,IMG_Z9_202508061035.jpg,Multispectral,0.49,0.38,,08/06/2025 10:35,33,22,47,27.77,5.94,28.99,34.98,Medium,High,"N-deficiency, K-deficiency",Monitor,7.94,55.68,Cloud-Node-1,Cloud-Node-1,No,
Z4,IMG_Z4_202509280945.jpg,RGB,,,0.09,9/28/2025 9:45,17,8,91,24.06,7.68,34.23,51.62,Low,Low,"K-deficiency, Healthy",Irrigate,5.87,69.58,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202507301435.jpg,RGB,,,0.43,7/30/2025 14:35,47,29,34,8.87,6.35,34.07,53.74,Medium,Medium,"P-deficiency, Pest-risk",Apply Pesticide,3.07,43.95,Cloud-Node-1,Cloud-Node-1,No,
Z2,IMG_Z2_202508112210.jpg,Multispectral,0.43,0.37,,08/11/2025 22:10,71,8,88,30.79,7.47,20.19,94.99,Low,Medium,"N-deficiency, K-deficiency",Apply Fertilizer,5.78,17.83,Cloud-Node-2,Cloud-Node-1,Yes,08/11/2025 22:10
Z1,IMG_Z1_202504030525.jpg,Multispectral,0.59,0.5,,04/03/2025 5:25,16,42,21,23.4,7.65,36.33,25.16,Medium,Medium,"N-deficiency, Pest-risk",Monitor,8.05,61.2,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202506201025.jpg,Multispectral,0.36,0.47,,6/20/2025 10:25,29,29,29,13.54,6.02,27.69,37.32,Low,Low,"Healthy, K-deficiency",Irrigate,9.48,98.25,Edge-Node-A,Edge-Node-A,No,
Z8,IMG_Z8_202510090550.jpg,Multispectral,0.28,0.32,,10/09/2025 5:50,74,33,91,21.88,7.27,33.99,57.46,Medium,Medium,"Pest-risk, N-deficiency",Apply Fertilizer,9.82,99.83,Cloud-Node-1,Cloud-Node-1,No,
Z2,IMG_Z2_202507232245.jpg,Multispectral,0.3,0.37,,7/23/2025 22:45,73,24,66,18.11,7.69,39.49,30.53,Low,High,"N-deficiency, K-deficiency",Irrigate,4.69,81.94,Cloud-Node-2,Cloud-Node-2,No,
Z8,IMG_Z8_202507300800.jpg,Multispectral,0.67,0.16,,7/30/2025 8:00,55,33,28,10.73,7.78,38.88,79.76,Medium,Low,"K-deficiency, K-deficiency",Monitor,8.9,90.85,Edge-Node-A,Edge-Node-A,No,
Z10,IMG_Z10_202507021805.jpg,Multispectral,0.83,0.51,,07/02/2025 18:05,15,30,36,21.86,7.74,37.03,72.41,Low,Low,"K-deficiency, N-deficiency",Apply Fertilizer,5.58,88.29,Edge-Node-B,Edge-Node-B,No,
Z1,IMG_Z1_202510171915.jpg,Multispectral,0.68,0.39,,10/17/2025 19:15,73,41,34,16.26,5.96,29.58,38.2,Medium,Low,"P-deficiency, Healthy",Monitor,9.12,71.76,Edge-Node-A,Edge-Node-A,No,
Z3,IMG_Z3_202506082210.jpg,RGB,,,0.15,06/08/2025 22:10,59,34,38,20.4,7.66,18.07,82.52,Low,Medium,"N-deficiency, Pest-risk",Monitor,7.55,40.56,Edge-Node-B,Edge-Node-B,No,
Z8,IMG_Z8_202509301115.jpg,RGB,,,0.97,9/30/2025 11:15,34,17,64,37.47,7.06,33.61,90.21,Low,Low,"K-deficiency, P-deficiency",Apply Pesticide,9.95,93.28,Cloud-Node-2,Cloud-Node-2,No,
Z1,IMG_Z1_202509230040.jpg,Multispectral,0.79,0.36,,9/23/2025 0:40,23,31,82,14.75,7.14,22.54,26.82,Low,Low,"P-deficiency, P-deficiency",Monitor,4.74,75.31,Edge-Node-B,Edge-Node-B,No,
Z9,IMG_Z9_202504221030.jpg,RGB,,,0.52,4/22/2025 10:30,43,39,43,32.93,6.3,32.33,62.18,Medium,Low,"Healthy, Healthy",Irrigate,3.21,89.88,Edge-Node-B,Edge-Node-B,No,
Z8,IMG_Z8_202508030835.jpg,Multispectral,0.4,0.5,,08/03/2025 8:35,24,44,80,12.12,7.67,36.62,41.52,Low,High,"P-deficiency, P-deficiency",Monitor,9.2,63.46,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202509220740.jpg,RGB,,,0.37,9/22/2025 7:40,56,8,25,8.74,7.65,31.97,44.45,Medium,Low,"Healthy, Pest-risk",Irrigate,7.87,94.43,Edge-Node-A,Edge-Node-A,No,
Z10,IMG_Z10_202505071620.jpg,Multispectral,0.83,0.53,,05/07/2025 16:20,74,10,89,22.2,6.49,39.57,62.04,High,High,"Pest-risk, P-deficiency",Monitor,9.68,98.86,Edge-Node-B,Edge-Node-B,No,
Z1,IMG_Z1_202504012150.jpg,Multispectral,0.43,0.4,,04/01/2025 21:50,72,17,49,35.22,7.04,40.6,91.62,Medium,Medium,"N-deficiency, Healthy",Monitor,7.2,87.2,Cloud-Node-1,Edge-Node-B,Yes,04/01/2025 21:51
Z7,IMG_Z7_202510210735.jpg,RGB,,,0.72,10/21/2025 7:35,66,28,89,36.82,6.59,32.17,32.1,Medium,Medium,"N-deficiency, N-deficiency",Apply Fertilizer,8.27,64.39,Cloud-Node-1,Cloud-Node-1,No,
Z10,IMG_Z10_202510061400.jpg,RGB,,,0.44,10/06/2025 14:00,55,21,34,21.74,7.1,40.87,29.27,Medium,Low,"P-deficiency, K-deficiency",Monitor,4.5,38.36,Cloud-Node-1,Cloud-Node-1,No,
Z7,IMG_Z7_202504031615.jpg,RGB,,,0.22,04/03/2025 16:15,67,17,42,28.13,6.45,25.45,40.53,High,Low,"Pest-risk, P-deficiency",Apply Fertilizer,9.9,45.93,Cloud-Node-1,Cloud-Node-2,Yes,04/03/2025 16:15
Z4,IMG_Z4_202510250845.jpg,Multispectral,0.66,0.49,,10/25/2025 8:45,20,14,71,16.17,6.51,19.1,27.81,Medium,High,"P-deficiency, Pest-risk",Apply Pesticide,3.66,10.87,Edge-Node-B,Edge-Node-B,No,
Z3,IMG_Z3_202509210030.jpg,RGB,,,0.05,9/21/2025 0:30,27,18,46,30.59,6.43,25.74,84.42,High,Low,"P-deficiency, Pest-risk",Apply Fertilizer,6.6,44.09,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202509050740.jpg,RGB,,,0.82,09/05/2025 7:40,46,5,44,8.05,6.88,19.97,55.62,Low,High,"P-deficiency, Pest-risk",Irrigate,1.83,26.95,Cloud-Node-2,Cloud-Node-2,No,
Z10,IMG_Z10_202504020705.jpg,RGB,,,0.86,04/02/2025 7:05,70,15,39,29.13,5.11,27.43,80.25,Medium,Low,"K-deficiency, K-deficiency",Monitor,5.74,49.75,Edge-Node-A,Cloud-Node-2,Yes,04/02/2025 7:05
Z1,IMG_Z1_202507181520.jpg,Multispectral,0.39,0.56,,7/18/2025 15:20,23,41,68,24.83,7.7,23.86,94.05,Medium,Low,"Pest-risk, Pest-risk",Irrigate,7.35,89.03,Edge-Node-B,Edge-Node-B,No,
Z5,IMG_Z5_202504130300.jpg,Multispectral,0.73,0.17,,4/13/2025 3:00,28,34,55,28.59,5.71,22.47,85.25,Medium,Low,"Pest-risk, N-deficiency",Apply Pesticide,3.3,65.36,Cloud-Node-2,Cloud-Node-2,No,
Z3,IMG_Z3_202506050515.jpg,Multispectral,0.77,0.55,,06/05/2025 5:15,16,31,33,36.65,6.04,30.2,57.41,High,Low,"K-deficiency, K-deficiency",Apply Pesticide,9.6,98.09,Cloud-Node-1,Cloud-Node-1,No,
Z5,IMG_Z5_202507271700.jpg,Multispectral,0.79,0.57,,7/27/2025 17:00,16,32,83,15.0,6.16,18.21,83.4,Low,Low,"Healthy, K-deficiency",Irrigate,5.64,20.39,Cloud-Node-2,Cloud-Node-1,Yes,7/27/2025 17:00
Z4,IMG_Z4_202507231335.jpg,RGB,,,0.27,7/23/2025 13:35,44,40,87,17.51,5.39,37.18,62.7,Medium,Medium,"N-deficiency, Healthy",Irrigate,8.96,33.67,Edge-Node-A,Cloud-Node-1,Yes,7/23/2025 13:35
Z1,IMG_Z1_202509120330.jpg,Multispectral,0.8,0.15,,09/12/2025 3:30,74,9,37,9.4,6.68,32.15,62.25,Low,Low,"N-deficiency, Healthy",Apply Fertilizer,7.15,95.19,Cloud-Node-1,Cloud-Node-1,No,
Z2,IMG_Z2_202508300905.jpg,RGB,,,0.8,8/30/2025 9:05,52,33,70,24.12,5.45,23.18,69.88,Medium,Medium,"Pest-risk, Healthy",Irrigate,4.38,76.13,Cloud-Node-2,Cloud-Node-2,No,
Z3,IMG_Z3_202508042340.jpg,Multispectral,0.55,0.24,,08/04/2025 23:40,16,11,28,25.29,5.51,34.63,45.25,High,Low,"K-deficiency, P-deficiency",Apply Pesticide,5.48,27.87,Cloud-Node-2,Cloud-Node-2,No,
Z2,IMG_Z2_202505312025.jpg,Multispectral,0.5,0.23,,5/31/2025 20:25,46,43,72,29.16,6.94,40.11,28.7,Medium,Low,"P-deficiency, Healthy",Irrigate,2.0,91.67,Edge-Node-B,Edge-Node-B,No,
Z1,IMG_Z1_202508300540.jpg,Multispectral,0.86,0.15,,8/30/2025 5:40,50,32,66,33.19,5.78,30.46,34.17,Medium,Low,"N-deficiency, K-deficiency",Irrigate,1.25,20.38,Cloud-Node-1,Cloud-Node-1,No,
Z8,IMG_Z8_202506041905.jpg,RGB,,,0.11,06/04/2025 19:05,37,18,36,36.89,5.17,30.85,62.9,High,Medium,"K-deficiency, Healthy",Apply Pesticide,4.13,16.5,Edge-Node-B,Edge-Node-B,No,
Z2,IMG_Z2_202510211615.jpg,RGB,,,0.56,10/21/2025 16:15,21,8,29,24.4,6.97,28.23,28.59,Medium,High,"K-deficiency, N-deficiency",Monitor,3.19,14.15,Cloud-Node-1,Cloud-Node-1,No,
Z7,IMG_Z7_202510140935.jpg,RGB,,,0.98,10/14/2025 9:35,36,31,80,37.43,7.25,40.57,28.76,High,Low,"Pest-risk, Healthy",Irrigate,3.07,17.72,Cloud-Node-1,Cloud-Node-1,No,
Z4,IMG_Z4_202504291800.jpg,Multispectral,0.32,0.27,,4/29/2025 18:00,52,20,77,30.91,6.02,26.76,26.72,Medium,High,"P-deficiency, Pest-risk",Apply Pesticide,6.83,22.64,Cloud-Node-2,Cloud-Node-2,No,
Z3,IMG_Z3_202508191635.jpg,RGB,,,0.9,8/19/2025 16:35,66,25,65,22.52,5.13,18.89,39.31,High,Low,"P-deficiency, Healthy",Apply Fertilizer,8.75,10.48,Edge-Node-A,Edge-Node-A,No,
Z9,IMG_Z9_202509010720.jpg,RGB,,,0.25,09/01/2025 7:20,25,11,24,20.48,6.54,36.19,74.87,High,Medium,"Healthy, Pest-risk",Irrigate,3.22,65.18,Edge-Node-B,Edge-Node-B,No,
Z9,IMG_Z9_202508090330.jpg,RGB,,,0.32,08/09/2025 3:30,69,29,74,16.68,5.32,34.31,57.52,High,Medium,"Pest-risk, K-deficiency",Apply Fertilizer,8.39,92.01,Cloud-Node-2,Cloud-Node-2,No,
Z9,IMG_Z9_202510151415.jpg,RGB,,,0.57,10/15/2025 14:15,57,13,28,21.42,7.99,20.81,39.44,Medium,Medium,"K-deficiency, K-deficiency",Irrigate,4.39,40.19,Cloud-Node-2,Cloud-Node-2,No,
Z4,IMG_Z4_202509062330.jpg,RGB,,,0.46,09/06/2025 23:30,39,19,29,10.03,7.78,27.43,73.02,Medium,High,"K-deficiency, K-deficiency",Apply Pesticide,7.2,71.4,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202505021235.jpg,RGB,,,0.22,05/02/2025 12:35,18,11,39,12.35,5.62,35.21,65.51,Medium,High,"K-deficiency, Healthy",Monitor,8.2,67.09,Cloud-Node-1,Cloud-Node-1,No,
Z1,IMG_Z1_202508201900.jpg,RGB,,,0.89,8/20/2025 19:00,31,18,53,20.45,6.93,21.49,40.57,Medium,Medium,"Pest-risk, Pest-risk",Irrigate,6.43,41.49,Edge-Node-A,Edge-Node-A,No,
Z2,IMG_Z2_202507060535.jpg,Multispectral,0.83,0.21,,07/06/2025 5:35,26,25,24,35.29,7.28,35.4,68.14,Medium,Low,"K-deficiency, Pest-risk",Apply Fertilizer,9.78,45.74,Edge-Node-A,Edge-Node-A,No,
Z10,IMG_Z10_202507110900.jpg,RGB,,,0.44,07/11/2025 9:00,18,13,72,29.98,7.93,23.32,48.27,Medium,Medium,"Healthy, Pest-risk",Apply Fertilizer,2.06,46.44,Edge-Node-A,Edge-Node-A,No,
